evento_id,evento,evento_exemplo,tipo_evento,local,n_artigos,n_classificados,score_medio,media_sentimento,muito_negativo,negativo,neutro,positivo,muito_positivo,n/a,n_positivas,n_negativas,n_muito_positivas,n_muito_negativas,share_positivo,share_negativo,share_muito_positivo,share_muito_negativo,peso_positivo,peso_negativo,titulos_exemplo
resultados-policia-proximidade-seguranca-presente-2022,resultados-policia-proximidade-seguranca-presente-2022,Resultados do policiamento de proximidade e Segurança Presente no Rio de Janeiro,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Alexandre Knoploch: Aproximar a polícia do cidadão para combater o crime
resultados-programa-hotel-acolhedor-rio-2021,resultados-programa-hotel-acolhedor-rio-2021,Resultados do programa Hotel Acolhedor no Rio de Janeiro,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Hotel Acolhedor do Rio tem mais de 1.800 pernoites em 45 dias
resultados-programa-mulher-presente-rio-2026,resultados-programa-mulher-presente-rio-2026,Resultados do programa Mulher Presente no Rio de Janeiro,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Mulher Presente ganha força no Rio com quase 500 ações em quatro meses
resultados-programa-niteroi-presente-2020,resultados-programa-niteroi-presente-2020,Resultados do Programa Niterói Presente em 2020,resultado/indicador,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Às vésperas de completar 3 anos, Niterói Presente ultrapassa uma centena de prisões em flagrante - Prefeitura Municipal de Niterói"
resultados-seguranca-presente-inicio-2025,resultados-seguranca-presente-inicio-2025,Resultados positivos do Segurança Presente no início de 2025,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Início do ano é de bons resultados para o Segurança Presente
retomada-ocupacao-favelas-trafico-milicia-2020,retomada-ocupacao-favelas-trafico-milicia-2020,Retomada da ocupação de favelas dominadas por tráfico e milícia no RJ,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Cláudio Castro afirma que irá retomar ocupação de favelas dominadas pelo tráfico e milícia
retorno-policiais-aposentados-pm-rio-2025,retorno-policiais-aposentados-pm-rio-2025,Retorno de policiais aposentados para reforçar a PM do Rio,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Retorno de policiais aposentados para reforçar a PM do Rio entra na pauta da Alerj
retorno-policiais-inativos-reestruturacao-pm-2025,retorno-policiais-inativos-reestruturacao-pm-2025,Retorno de policiais inativos e reestruturação da PM,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Assembleia retoma trabalhos com projetos que mudam estrutura e ampliam atuação da PM
reuniao-governador-claudio-castro-zona-sul-2022,reuniao-governador-claudio-castro-zona-sul-2022,Reunião do governador Cláudio Castro com representantes da Zona Sul do Rio,evento publico/cultural,"Botafogo, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Cláudio Castro se reúne com 250 representantes de associações de moradores e comerciantes da Zona Sul do Rio
reuniao-seguranca-presente-assistencia-social-campos-2026,reuniao-seguranca-presente-assistencia-social-campos-2026,Reunião entre a Operação Segurança Presente e a Secretaria de Assistência Social de Campos dos Goytacazes,gestao/administracao,Campos dos Goytacazes,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Assistência Social e Cidadania recebe equipe da Operação Segurança Presente - Prefeitura de Campos dos Goytacazes
salvamento-bebe-engasgada-nova-iguacu-2026,salvamento-bebe-engasgada-nova-iguacu-2026,Salvamento de bebê engasgada em Nova Iguaçu,resultado/indicador,Nova Iguaçu,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Agentes do Segurança Presente salvam bebê engasgada em Nova Iguaçu
salvamento-crianca-engasgada-nova-iguacu-2026,salvamento-crianca-engasgada-nova-iguacu-2026,Salvamento de criança engasgada por agentes do Segurança Presente em Nova Iguaçu,operacao policial,Nova Iguaçu,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Agentes do Segurança Presente salvam criança engasgada em Nova Iguaçu
sancao-lei-policiais-penais-seguranca-presente-2023,sancao-lei-policiais-penais-seguranca-presente-2023,Sanção de lei para atuação de policiais penais no programa Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Policiais penais poderão atuar no programa Segurança Presente, após sanção de governador"
seguranca-carnaval-miguel-pereira-2023,seguranca-carnaval-miguel-pereira-2023,Segurança durante o Carnaval em Miguel Pereira,resultado/indicador,Miguel Pereira,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Miguel Pereira foi a cidade mais segura do Carnaval do Rio
seguranca-presente-nas-vias-expressas-rio-2019,seguranca-presente-nas-vias-expressas-rio-2019,Criação do programa Segurança Presente nas Vias Expressas do Rio de Janeiro,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Vias Expressas do Rio ganharão seu “Segurança Presente”
seis-bairros-mais-seguros-rio-2024,seis-bairros-mais-seguros-rio-2024,Levantamento dos seis bairros mais seguros do Rio de Janeiro,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Conheça os seis bairros mais seguros do Rio
sistema-pm-localizar-criancas-carnaval-2025,sistema-pm-localizar-criancas-carnaval-2025,Implementação de sistema da PM para localizar crianças no Carnaval,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Como vai funcionar sistema da PM para localizar crianças no Carnaval
transferencia-seguranca-presente-para-policia-militar-2026,transferencia-seguranca-presente-para-policia-militar-2026,Transferência do programa Segurança Presente para a Polícia Militar,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Segurança Presente “está nas mãos de quem deveria estar”, diz Victor dos Santos, nomeado por Claudio Castro"
treinamento-agentes-seguranca-eleicoes-2020,treinamento-agentes-seguranca-eleicoes-2020,Treinamento de agentes de segurança para eleições no Rio de Janeiro,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Agentes de segurança são treinados pelo TRE-RJ para trabalho durante as eleições
visita-governador-claudio-castro-bonsucesso-olarai-2022,visita-governador-claudio-castro-bonsucesso-olarai-2022,Visita do governador Cláudio Castro a Bonsucesso e Olaria,outro,"Bonsucesso e Olaria, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Em visita a Bonsucesso e Olaria, Cláudio Castro fala sobre ações do governo e ouve moradores da região"
operacao-ordo-zona-oeste-rio-2024,operacao-ordo-zona-oeste-rio-2024,Operação Ordo contra 'gatos' de serviços na Zona Oeste do Rio,operacao policial,Zona Oeste do Rio de Janeiro,2,1,1.0,1.0,0,0,0,1,0,1,1,0,0,0,0.5,0.0,0.0,0.0,1,0,"Operação conjunta tenta sufocar crime organizado na Zona Oeste | Operação Ordo mira ‘gatos’ de luz, água, gás e internet em segundo dia"
show-lady-gaga-copacabana-2025,show-lady-gaga-copacabana-2025,Show da Lady Gaga na Praia de Copacabana,evento publico/cultural,"Copacabana, Rio de Janeiro",2,1,1.0,1.0,0,0,0,1,0,1,1,0,0,0,0.5,0.0,0.0,0.0,1,0,"Tudo que você precisa saber sobre o show da Lady Gaga | Show de Lady Gaga: Copacabana recebe esquema especial com policiamento, saúde e transporte"
show-shakira-copacabana-2026,show-shakira-copacabana-2026,Convite de Shakira para Anitta participar de show em Copacabana,evento publico/cultural,"Copacabana, Rio de Janeiro",4,1,1.0,1.0,0,0,0,1,0,3,1,0,0,0,0.25,0.0,0.0,0.0,1,0,Show de Shakira terá 8 mil agentes e esquema reforçado | Hoje é dia de Shakira! Tire todas as dúvidas sobre o show de logo mais | Shakira Diz Que Anitta E Uma Rainha E Brasileira Revela Que Foi Convidada Para Show Em Copacabana.Ghtml | Shakira Em Copacabana Veja Os Cuidados Para Nao Perder Documentos.Ghtml
transferencia-seguranca-presente-para-a-policia-militar-2026,transferencia-seguranca-presente-para-a-policia-militar-2026,Transferência do programa Segurança Presente para a Polícia Militar,gestao/administracao,Rio de Janeiro,8,8,0.5,0.5,0,2,0,6,0,0,6,2,0,0,0.75,0.25,0.0,0.0,6,2,"Couto transfere Segurança Presente e Barricada Zero para a PM | Ricardo Couto transfere Segurança Presente e Barricada Zero para a Polícia Militar | Paes chama transferência do Segurança Presente para a PM de ‘golaço’; vídeo | Segurança Presente está nas mãos de quem deveria estar, afirma secretário nomeado por Castro | ‘O Segurança Presente está na mão de quem deveria estar’: Victor Santos, nomeado por Castro, elogia decisão de Ricardo Couto; vídeo"
concurso-seguranca-presente-rj-2025,concurso-seguranca-presente-rj-2025,Abertura de concurso para o programa Segurança Presente com 2.212 vagas temporárias.,gestao/administracao,Rio de Janeiro,2,2,0.5,0.5,0,0,1,1,0,0,1,0,0,0,0.5,0.0,0.0,0.0,1,0,Concurso Segurança Presente RJ: sai edital com 2.212 vagas - Folha Dirigida | Concurso Segurança Presente RJ: veja o que faz o agente civil - Folha Dirigida
transferencia-seguranca-presente-policia-militar-2026,transferencia-seguranca-presente-policia-militar-2026,Transferência do Segurança Presente para a Secretaria de Polícia Militar,gestao/administracao,Rio de Janeiro,2,2,0.5,0.5,0,0,1,1,0,0,1,0,0,0,0.5,0.0,0.0,0.0,1,0,"Victor dos Santos, secretário nomeado por Castro, diz que o Segurança Presente agora ‘está nas mãos de quem deveria estar’ | Governo do Rio transfere Segurança Presente para Secretaria de Polícia Militar - Extra online"
inauguracao-base-seguranca-presente-iguaba-grande-2026,inauguracao-base-seguranca-presente-iguaba-grande-2026,Inauguração da base do Segurança Presente em Iguaba Grande,inauguracao/expansao,Iguaba Grande,5,3,0.3333,0.3333,0,1,0,2,0,2,2,1,0,0,0.4,0.2,0.0,0.0,2,1,"Iguaba Grande ganha base do Segurança Presente; programa chega à 63ª unidade no RJ | Castro afirma que não dará reajuste aos servidores estaduais: ‘não cedi até agora e não vou ceder’, afirmou em evento na Região dos Lagos | Castro nega recomposição salarial a servidores e diz que não vai ceder: ‘Não vou quebrar o estado por causa disso’"
