evento_id,evento,evento_exemplo,tipo_evento,local,n_artigos,n_classificados,score_medio,media_sentimento,muito_negativo,negativo,neutro,positivo,muito_positivo,n/a,n_positivas,n_negativas,share_positivo,share_negativo,proporcao_positivas,proporcao_negativas,ambiguidade_baixa,ambiguidade_media,ambiguidade_alta,proporcao_ambiguidade_alta,peso_positivo,peso_negativo,titulos_exemplo
seguranca-presente-barra-da-tijuca,seguranca-presente-barra-da-tijuca,Segurança Presente na Barra da Tijuca,resultado/indicador,"Barra da Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,"Barra da Tijuca, um dos bairros mais completos para se morar no Rio"
solicitacao-implantacao-seguranca-presente-barra-mansa-2026,solicitacao-implantacao-seguranca-presente-barra-mansa-2026,Solicitação de implantação do programa Segurança Presente em Barra Mansa,gestao/administracao,Barra Mansa,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Barra Mansa entra na pauta do Segurança Presente na Alerj
transicao-seguranca-presente-segov-pm-2026,transicao-seguranca-presente-segov-pm-2026,Transição do programa Segurança Presente entre Secretaria de Governo e Polícia Militar,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Segurança Presente terá transição entre Secretaria de Governo e Polícia Militar
treinamento-agentes-seguranca-eleicoes-2020,treinamento-agentes-seguranca-eleicoes-2020,Treinamento de agentes de segurança para eleições no Rio de Janeiro,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,Agentes de segurança são treinados pelo TRE-RJ para trabalho durante as eleições
ultrapassagem-100-prisoes-niteroi-presente-2020,ultrapassagem-100-prisoes-niteroi-presente-2020,Ultrapassagem de 100 prisões em flagrante pelo Niterói Presente,prisao/apreensao,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,"Às vésperas de completar 3 anos, Niterói Presente ultrapassa uma centena de prisões em flagrante - Prefeitura Municipal de Niterói"
visita-governador-claudio-castro-bonsucesso-olarai-2022,visita-governador-claudio-castro-bonsucesso-olarai-2022,Visita do governador Cláudio Castro a Bonsucesso e Olaria,evento publico/cultural,"Bonsucesso e Olaria, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,1,0,0,0.0,1,0,"Em visita a Bonsucesso e Olaria, Cláudio Castro fala sobre ações do governo e ouve moradores da região"
abordagem-motociclista-fantasiado-sonic-niteroi-2026,abordagem-motociclista-fantasiado-sonic-niteroi-2026,Abordagem de motociclista fantasiado de Sonic em Niterói,operacao policial,Niterói,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,Só no Rio! Sonic é parado durante patrulhamento policial
apresentacao-projeto-forca-municipal-seguranca-2025,apresentacao-projeto-forca-municipal-seguranca-2025,Apresentação do projeto da Força Municipal de Segurança no Rio de Janeiro,gestao/administracao,Rio de Janeiro,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,Cavaliere diz que Força Municipal vai trabalhar em parceria com forças de segurança
campanha-educativa-uso-quadriciclos-niteroi-2022,campanha-educativa-uso-quadriciclos-niteroi-2022,Campanha educativa sobre uso de quadriciclos em Niterói,outro,Niterói,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,Órgãos públicos de segurança e de trânsito organizam campanha educativa sobre o uso de quadriciclos
contingenciamento-r-76-bilhoes-governo-rio-2020,contingenciamento-r-76-bilhoes-governo-rio-2020,"Contingenciamento de R$ 7,6 bilhões pelo Governo do Estado do Rio de Janeiro",gestao/administracao,Rio de Janeiro,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,"Governo do Estado contingencia R$ 7,6 bilhões e suspende novas despesas não essenciais"
defesa-seguranca-publica-propaganda-eleitoral-2024,defesa-seguranca-publica-propaganda-eleitoral-2024,Defesa da segurança pública na propaganda eleitoral de Alexandre Ramagem,outro,Rio de Janeiro,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,"Defesa do estado não foi na propaganda eleitoral de Ramagem, mas do governo"
defesa-voto-consciente-luiz-lima-2020,defesa-voto-consciente-luiz-lima-2020,Defesa do voto consciente e propostas para a Zona Oeste,outro,Rio de Janeiro,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,Luiz Lima faz defesa do voto consciente
desfile-bloco-funk-in-arco-do-teles-2022,desfile-bloco-funk-in-arco-do-teles-2022,Desfile do Bloco da Funk In no Arco do Teles e rua do Mercado,evento publico/cultural,Centro do Rio de Janeiro,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,"Grande Bloco da Funk In desfila hoje no Arco do Teles e rua do Mercado, no Centro"
esclarecimentos-secretario-pm-saude-mental-2025,esclarecimentos-secretario-pm-saude-mental-2025,Esclarecimentos do secretário da PM sobre saúde mental dos policiais e projetos de lei na Alerj,gestao/administracao,Rio de Janeiro,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,Secretário da PM diz que 5% dos policiais sofrem com problemas psicológicos
mobilizacao-agentes-seguranca-presente-brics-2025,mobilizacao-agentes-seguranca-presente-brics-2025,Mobilização de agentes do Segurança Presente durante a Cúpula dos Brics no Rio,operacao policial,Rio de Janeiro,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,"Brics no Rio: veja como vão funcionar transporte, saúde e outros serviços do estado"
operacao-fiscalizacao-motos-icarai-2025,operacao-fiscalizacao-motos-icarai-2025,Operação de fiscalização de motos em Icaraí,operacao policial,"Icaraí, Niterói",1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,Prefeitura de Niterói fiscaliza mais de 200 motos em operação contra ruído em Icaraí
operacao-ordo-gatos-zona-oeste-2024,operacao-ordo-gatos-zona-oeste-2024,"Operação Ordo contra 'gatos' de luz, água, gás e internet na Zona Oeste do Rio",operacao policial,Zona Oeste do Rio de Janeiro,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,"Operação Ordo mira ‘gatos’ de luz, água, gás e internet em segundo dia"
proposta-implementacao-bairro-seguro-santa-teresa,proposta-implementacao-bairro-seguro-santa-teresa,Proposta de implementação do projeto Bairro Seguro em Santa Teresa,gestao/administracao,"Santa Teresa, Rio de Janeiro",1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,Projeto ‘Bairro Seguro’ pode ser implementado em Santa Teresa
propostas-emendas-orcamento-estado-rio-2023,propostas-emendas-orcamento-estado-rio-2023,Propostas de emendas ao orçamento do Estado do Rio de Janeiro para 2023,gestao/administracao,Rio de Janeiro,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,Projeto orçamento do Estado do Rio em 2023 recebe mais de 4 mil emendas na Alerj
transicao-seguranca-presente-policia-militar-2026,transicao-seguranca-presente-policia-militar-2026,Transição do programa Segurança Presente para a Polícia Militar,gestao/administracao,Rio de Janeiro,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0,0,Segurança Presente terá transição entre Secretaria de Governo e Polícia Militar
abertura-ano-legislativo-seguranca-publica-2025,abertura-ano-legislativo-seguranca-publica-2025,Abertura do ano legislativo com foco na segurança pública,gestao/administracao,Assembleia Legislativa do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Aliado de Bacellar, Castro alfineta Paes em abertura do ano legislativo na Assembleia"
acao-gangue-invasores-rua-sete-setembro-2025,acao-gangue-invasores-rua-sete-setembro-2025,"Ação de gangue de invasores na Rua Sete de Setembro, Centro do Rio",violencia/crime,"Rua Sete de Setembro, Centro do Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Gangue de invasores de imóveis agora atua na rua Sete de Setembro, no Centro"
acao-seguranca-presente-tijuca-2023,acao-seguranca-presente-tijuca-2023,Ação conjunta do Segurança Presente na Tijuca para retirada de usuários de drogas,operacao policial,"Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Casa na Tijuca é palco de sexo explícito e consumo de drogas
acidente-toni-garrido-agente-seguranca-presente-lapa-2026,acidente-toni-garrido-agente-seguranca-presente-lapa-2026,Acidente envolvendo Toni Garrido e agente do Segurança Presente na Lapa,violencia/crime,"Lapa, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Toni Garrido se envolve em acidente na Lapa e policial fica ferido
acidente-toni-garrido-lapa-2026,acidente-toni-garrido-lapa-2026,Acidente com Toni Garrido deixa policial ferido na Lapa,violencia/crime,"Lapa, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Acidente com Toni Garrido deixa policial ferido na Lapa e caso vai parar na delegacia
agentes-civis-seguranca-presente-temem-nao-receber-13-salario,agentes-civis-seguranca-presente-temem-nao-receber-13-salario,Agentes civis do Segurança Presente temem não receber 13º salário,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Agentes civis do Segurança Presente temem ficar sem 13º salário
agentes-seguranca-presente-dormindo-viatura-centro-rio-2026,agentes-seguranca-presente-dormindo-viatura-centro-rio-2026,Agentes do Segurança Presente filmados dormindo em viatura no Centro do Rio,denuncia/irregularidade,Centro do Rio,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,VÍDEO: agentes do Segurança Presente são filmados dormindo dentro de viatura no Centro do Rio
agentes-seguranca-presente-flagrados-dormindo-viatura-2026,agentes-seguranca-presente-flagrados-dormindo-viatura-2026,Agentes do Segurança Presente flagrados dormindo em viatura,denuncia/irregularidade,"Central do Brasil, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Soninho bom: agentes do Segurança Presente são flagrados dormindo em viatura
agentes-seguranca-presente-flagrados-dormindo-viatura-central-do-brasil-2026,agentes-seguranca-presente-flagrados-dormindo-viatura-central-do-brasil-2026,Agentes do Segurança Presente flagrados dormindo em viatura na Central do Brasil,denuncia/irregularidade,Centro do Rio,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Agentes do Segurança Presente são flagrados dormindo em Viatura no Centro do Rio
agressao-cliente-funcionaria-spa-niteroi-2026,agressao-cliente-funcionaria-spa-niteroi-2026,Agressão de cliente a funcionária de spa em Niterói,violencia/crime,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Cliente agride funcionária de spa com lápis de sobrancelha em Niterói
ameaca-claudio-castro-retirada-pms-brt-seguro-2025,ameaca-claudio-castro-retirada-pms-brt-seguro-2025,Ameaça de Cláudio Castro sobre a retirada de PMs do programa BRT Seguro,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Cláudio Castro ameaça tirar PMs do programa BRT Seguro de Paes
ameaca-paralisacao-agentes-seguranca-presente-2024,ameaca-paralisacao-agentes-seguranca-presente-2024,Ameaça de paralisação dos agentes do Segurança Presente devido a atraso de salários,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Uerj atrasa salários e agentes civis do Segurança Presente ameaçam parar
ameaca-retirada-pms-brt-seguro-2025,ameaca-retirada-pms-brt-seguro-2025,Ameaça de retirada de PMs do BRT Seguro por Cláudio Castro,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Cláudio Castro ameaça retirar PMs do BRT Seguro caso Paes não invista na Guarda Municipal
analise-promessas-claudio-castro-2026,analise-promessas-claudio-castro-2026,Análise das promessas de campanha de Cláudio Castro,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Metrô, projetos para educação e saúde, segurança e mais: o que o Castro prometeu e não cumpriu"
apreensao-menores-furtos-zona-norte-rio-2025,apreensao-menores-furtos-zona-norte-rio-2025,Apreensão de menores praticando furtos na Zona Norte do Rio,prisao/apreensao,Zona Norte do Rio,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Vídeo: Blindado da Polícia Civil arranca para-choque de viatura durante operação na Maré
apreensao-planilha-divisao-cargos-governo-rj-2026,apreensao-planilha-divisao-cargos-governo-rj-2026,Apreensão de planilha sobre divisão de cargos no governo do RJ,denuncia/irregularidade,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,PF cita planilha ligada a Rodrigo Bacellar que detalha divisão de cargos no governo do RJ
assalto-refem-lanchonete-tijuca-2020,assalto-refem-lanchonete-tijuca-2020,Assalto com refém em lanchonete na Tijuca,violencia/crime,"Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Bandido faz funcionária refém em lanchonete na Tijuca
assaltos-e-tiroteio-flamengo-2024,assaltos-e-tiroteio-flamengo-2024,Assaltos e tiroteio no Flamengo,violencia/crime,"Flamengo, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Noite de assaltos e tiroteio no Flamengo
assassinato-anderson-cunha-bangu-shopping-2025,assassinato-anderson-cunha-bangu-shopping-2025,Assassinato de Anderson da Cunha Figueiredo no estacionamento do Bangu Shopping,violencia/crime,"Bangu Shopping, Zona Oeste, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,O que se sabe sobre o assassinato no estacionamento do Bangu Shopping
ataque-tiros-deputado-max-lemos-duque-caxias-2026,ataque-tiros-deputado-max-lemos-duque-caxias-2026,Ataque a tiros contra o deputado Max Lemos em Duque de Caxias,violencia/crime,Duque de Caxias,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Deputado Max Lemos é alvo de ataque a tiros em Duque de Caxias
auditoria-novos-polos-seguranca-presente-2026,auditoria-novos-polos-seguranca-presente-2026,Auditoria sobre novos polos do Segurança Presente em 2026,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Auditoria revela planos para 28 novos polos do Segurança Presente em 2026; endereços foram recomendados por deputados
aumento-arrombamentos-furtos-centro-rio-2023,aumento-arrombamentos-furtos-centro-rio-2023,Aumento de arrombamentos e furtos no Centro do Rio,violencia/crime,Centro do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Mais um prédio é alvo de mais um ‘mendigo arrombador’ no Centro do Rio
aumento-assaltos-bancas-jornais-niteroi-2025,aumento-assaltos-bancas-jornais-niteroi-2025,Aumento de assaltos a bancas de jornais em Niterói,violencia/crime,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Donos de bancas de jornais de Niterói reclamam de assaltos frequentes
aumento-assaltos-zona-sul-rio-2025,aumento-assaltos-zona-sul-rio-2025,Aumento de assaltos na Zona Sul do Rio de Janeiro,violencia/crime,"Zona Sul, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Orla e passagens subterrâneas concentram os assaltos na Zona Sul
aumento-criminalidade-moradores-rua-rio-2023,aumento-criminalidade-moradores-rua-rio-2023,Aumento da criminalidade entre moradores de rua no Rio de Janeiro,violencia/crime,"Copacabana, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Especialistas alertam sobre toda uma nova geração morando na rua
aumento-furtos-celular-centro-rio-2022,aumento-furtos-celular-centro-rio-2022,Aumento de 200% nos furtos de celular no Centro do Rio em 2022,violencia/crime,Centro do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Furtos de celular, no Centro do Rio, registram aumento de 200%, segundo Instituto de Segurança Pública"
aumento-furtos-roubos-celulares-petropolis-2025,aumento-furtos-roubos-celulares-petropolis-2025,Aumento de furtos e roubos de celulares em Petrópolis em janeiro de 2025,violencia/crime,Petrópolis,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Petrópolis registra aumento de furtos e roubos de celulares
aumento-recursos-operacao-seguranca-presente-2020,aumento-recursos-operacao-seguranca-presente-2020,Aumento de 300% nos recursos da Operação Segurança Presente sem redução da violência,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Operação Segurança Presente ampliou seus recursos em 300%, mas violência não diminuiu, aponta relatório"
aumento-roubos-centro-rio-2025,aumento-roubos-centro-rio-2025,Aumento de roubos no Centro do Rio e críticas ao Segurança Presente,violencia/crime,Centro do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Segurança Presente não contém crimes no Centro do Rio: bancas arrombadas e 4 mil casos em setembro
aumento-roubos-cinelandia-2026,aumento-roubos-cinelândia-2026,Aumento de roubos na Cinelândia e exigência de plano de segurança pela Câmara do Rio,gestao/administracao,"Cinelândia, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Explosão de roubos na Cinelândia faz Câmara do Rio exigir plano imediato de segurança
aumento-violencia-menores-rua-da-assembleia-2021,aumento-violencia-menores-rua-da-assembleia-2021,Aumento da violência e ameaças por menores de rua na Rua da Assembléia,violencia/crime,"Rua da Assembléia, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Menores de rua furtam, ameaçam e atiram pedras na Rua da Assembléia"
briga-ambulantes-aterro-flamengo-2025,briga-ambulantes-aterro-flamengo-2025,Briga entre ambulantes no Aterro do Flamengo termina com esfaqueamento,violencia/crime,Aterro do Flamengo,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Briga por preço de água de coco no Aterro termina com ambulante esfaqueado
briga-torcedores-argentinos-brasileiros-leme-2026,briga-torcedores-argentinos-brasileiros-leme-2026,Briga entre torcedores argentinos e brasileiros na Praia do Leme,violencia/crime,"Praia do Leme, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Leme vira palco de briga entre argentinos e brasileiros horas antes de Vasco x Barracas
briga-vendedores-coco-flamengo-2025,briga-vendedores-coco-flamengo-2025,Briga entre vendedores de coco no Aterro do Flamengo,violencia/crime,"Flamengo, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Briga entre vendedores por preço de coco deixa um ferido e outro preso no Flamengo
cancelamento-ensaio-porto-da-pedra-2025,cancelamento-ensaio-porto-da-pedra-2025,Cancelamento do último ensaio de rua da Unidos do Porto da Pedra por falta de verba,gestao/administracao,São Gonçalo,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Porto da Pedra cancela último ensaio de rua por falta de repasse de verba da prefeitura de São Gonçalo
casal-preso-apos-atacar-policiais-seguranca-presente-cinelandia,casal-preso-apos-atacar-policiais-seguranca-presente-cinelândia,Casal preso após atacar policiais do Segurança Presente na Cinelândia,prisao/apreensao,"Cinelândia, Centro do Rio",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Vídeo: casal é preso após atacar policiais do Segurança Presente na Cinelândia
comparacao-forca-municipal-seguranca-presente-2025,comparacao-forca-municipal-seguranca-presente-2025,Comparação entre Força Municipal e Segurança Presente gera polêmica na Câmara,gestao/administracao,Câmara do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,“Prefeitinho” irrita Rogério Amorim ao comparar Força Municipal de Paes ao Segurança Presente
compromisso-martha-rocha-seguranca-grande-meier-2020,compromisso-martha-rocha-seguranca-grande-meier-2020,Compromisso de Martha Rocha para melhorar serviços e segurança no Grande Méier,gestao/administracao,"Grande Méier, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Martha Rocha fala sobre compromisso para melhorar serviços no Grande Méier
concurso-seguranca-presente-requisitos-diferentes-sexos-2025,concurso-seguranca-presente-requisitos-diferentes-sexos-2025,Concurso Segurança Presente com requisitos diferentes entre sexos,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Concurso Segurança Presente tem requisitos diferentes entre sexos - Folha Dirigida
